,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain:allday,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain:night,f_slp:fitbit_sleep_summary_rapids_firstwaketimemain:allday,f_slp:fitbit_sleep_summary_rapids_firstbedtimemain:allday,pid,date,f_screen:phone_screen_rapids_sumdurationunlock:allday,f_screen:phone_screen_rapids_countepisodeunlock:allday,month,week,week_period,platform
5797,490.0,,478.5,1439.5,INS-W_660,2020-04-14,419.133616666667,131.0,Apr,5,2020-04-13 to  2020-04-19,ios
5798,516.0,,519.0,1409.5,INS-W_660,2020-04-15,330.383166666667,82.0,Apr,5,2020-04-13 to  2020-04-19,ios
5799,472.0,,504.0,1462.5,INS-W_660,2020-04-16,,,Apr,5,2020-04-13 to  2020-04-19,ios
5800,360.0,,508.0,1431.5,INS-W_660,2020-04-17,299.7321,94.0,Apr,5,2020-04-13 to  2020-04-19,ios
5801,515.0,,364.5,1439.0,INS-W_660,2020-04-18,399.626266666667,162.0,Apr,5,2020-04-13 to  2020-04-19,ios
5802,463.0,,544.5,1425.5,INS-W_660,2020-04-19,390.268416666667,133.0,Apr,5,2020-04-13 to  2020-04-19,ios
5803,462.0,,484.5,1411.5,INS-W_660,2020-04-20,417.9807,105.0,Apr,6,2020-04-20 to  2020-04-26,ios
5804,483.0,,458.0,1455.0,INS-W_660,2020-04-21,21.8818166666667,1.0,Apr,6,2020-04-20 to  2020-04-26,ios
5805,485.0,,510.0,1441.0,INS-W_660,2020-04-22,386.73775,121.0,Apr,6,2020-04-20 to  2020-04-26,ios
5806,453.0,,522.0,1470.5,INS-W_660,2020-04-23,509.816283333333,123.0,Apr,6,2020-04-20 to  2020-04-26,ios
5807,496.0,,503.5,1520.0,INS-W_660,2020-04-24,390.354166666667,134.0,Apr,6,2020-04-20 to  2020-04-26,ios
5808,453.0,,614.5,1530.5,INS-W_660,2020-04-25,451.803616666667,97.0,Apr,6,2020-04-20 to  2020-04-26,ios
5809,438.0,,564.5,1481.0,INS-W_660,2020-04-26,437.484216666667,128.0,Apr,6,2020-04-20 to  2020-04-26,ios
5810,458.0,,505.0,1415.0,INS-W_660,2020-04-27,,,Apr,7,2020-04-27 to  2020-05-03,ios
5811,499.0,,453.5,1455.5,INS-W_660,2020-04-28,,,Apr,7,2020-04-27 to  2020-05-03,ios
5812,466.0,,550.5,1442.0,INS-W_660,2020-04-29,359.269216666667,90.0,Apr,7,2020-04-27 to  2020-05-03,ios
5813,475.0,,514.0,1444.0,INS-W_660,2020-04-30,395.4966,113.0,Apr,7,2020-04-27 to  2020-05-03,ios
5814,477.0,,503.0,1519.5,INS-W_660,2020-05-01,358.817216666667,108.0,May,7,2020-04-27 to  2020-05-03,ios
5815,427.0,,604.5,1429.5,INS-W_660,2020-05-02,350.68725,100.0,May,7,2020-04-27 to  2020-05-03,ios
5816,572.0,,439.0,1408.0,INS-W_660,2020-05-03,363.196616666667,99.0,May,7,2020-04-27 to  2020-05-03,ios
5817,457.0,,578.5,1421.5,INS-W_660,2020-05-04,474.179016666666,79.0,May,8,2020-05-04 to  2020-05-10,ios
5818,475.0,,458.5,1470.0,INS-W_660,2020-05-05,399.315733333333,119.0,May,8,2020-05-04 to  2020-05-10,ios
5819,468.0,,527.0,1453.5,INS-W_660,2020-05-06,311.49825,100.0,May,8,2020-05-04 to  2020-05-10,ios
5820,428.0,,529.0,1503.5,INS-W_660,2020-05-07,409.475933333333,116.0,May,8,2020-05-04 to  2020-05-10,ios
5821,543.0,,512.5,1473.0,INS-W_660,2020-05-08,353.539383333333,101.0,May,8,2020-05-04 to  2020-05-10,ios
5822,500.0,,603.5,1520.0,INS-W_660,2020-05-09,274.0915,79.0,May,8,2020-05-04 to  2020-05-10,ios
5823,507.0,,596.0,1472.5,INS-W_660,2020-05-10,394.101416666667,113.0,May,8,2020-05-04 to  2020-05-10,ios
5824,398.0,,593.0,1489.5,INS-W_660,2020-05-11,250.127716666667,102.0,May,9,2020-05-11 to  2020-05-17,ios
5825,525.0,,463.0,1415.0,INS-W_660,2020-05-12,,,May,9,2020-05-11 to  2020-05-17,ios
5826,468.0,,535.0,1444.5,INS-W_660,2020-05-13,407.44075,82.0,May,9,2020-05-11 to  2020-05-17,ios
5827,420.0,,506.0,1509.5,INS-W_660,2020-05-14,540.889366666666,87.0,May,9,2020-05-11 to  2020-05-17,ios
5828,516.0,,500.0,1436.0,INS-W_660,2020-05-15,31.70165,18.0,May,9,2020-05-11 to  2020-05-17,ios
5829,522.0,,562.5,1443.5,INS-W_660,2020-05-16,,,May,9,2020-05-11 to  2020-05-17,ios
5830,462.0,,557.5,1543.5,INS-W_660,2020-05-17,189.046216666667,90.0,May,9,2020-05-11 to  2020-05-17,ios
5831,407.0,,598.5,1486.5,INS-W_660,2020-05-18,403.067283333333,119.0,May,10,2020-05-18 to  2020-05-24,ios
5832,493.0,,474.5,1468.5,INS-W_660,2020-05-19,2.10321666666667,1.0,May,10,2020-05-18 to  2020-05-24,ios
5833,444.0,,541.0,1477.0,INS-W_660,2020-05-20,285.3685,85.0,May,10,2020-05-18 to  2020-05-24,ios
5834,391.0,,517.0,1530.5,INS-W_660,2020-05-21,331.17935,96.0,May,10,2020-05-18 to  2020-05-24,ios
5835,485.0,,499.0,1486.0,INS-W_660,2020-05-22,495.805216666666,123.0,May,10,2020-05-18 to  2020-05-24,ios
5836,467.0,,574.0,1469.5,INS-W_660,2020-05-23,313.4173,137.0,May,10,2020-05-18 to  2020-05-24,ios
5837,515.0,,528.0,1452.0,INS-W_660,2020-05-24,352.14935,134.0,May,10,2020-05-18 to  2020-05-24,ios
5838,439.0,,553.0,1412.5,INS-W_660,2020-05-25,433.5413,104.0,May,11,2020-05-25 to  2020-05-31,ios
5839,524.0,,457.5,1436.5,INS-W_660,2020-05-26,490.0912,114.0,May,11,2020-05-25 to  2020-05-31,ios
5840,499.0,,553.0,1464.0,INS-W_660,2020-05-27,496.821616666667,63.0,May,11,2020-05-25 to  2020-05-31,ios
5841,476.0,,548.0,1498.5,INS-W_660,2020-05-28,351.124916666667,93.0,May,11,2020-05-25 to  2020-05-31,ios
5842,533.0,,560.0,1473.0,INS-W_660,2020-05-29,499.883866666667,77.0,May,11,2020-05-25 to  2020-05-31,ios
5843,466.0,,592.0,1528.5,INS-W_660,2020-05-30,453.930933333333,69.0,May,11,2020-05-25 to  2020-05-31,ios
5844,410.0,,569.5,1443.5,INS-W_660,2020-05-31,303.095916666667,108.0,May,11,2020-05-25 to  2020-05-31,ios
5845,584.0,,447.5,1395.0,INS-W_660,2020-06-01,602.454333333333,88.0,June,12,2020-06-01 to  2020-06-07,ios
5846,458.0,,558.0,1410.0,INS-W_660,2020-06-02,502.492816666667,96.0,June,12,2020-06-01 to  2020-06-07,ios
5847,494.0,,467.0,1389.5,INS-W_660,2020-06-03,495.21065,72.0,June,12,2020-06-01 to  2020-06-07,ios
5848,563.0,,479.0,1418.0,INS-W_660,2020-06-04,429.191466666667,116.0,June,12,2020-06-01 to  2020-06-07,ios
5849,516.0,,568.0,1466.5,INS-W_660,2020-06-05,290.373083333333,31.0,June,12,2020-06-01 to  2020-06-07,ios
5850,,,594.0,,INS-W_660,2020-06-06,,,June,12,2020-06-01 to  2020-06-07,ios
5851,,,,,INS-W_660,2020-06-07,,,June,12,2020-06-01 to  2020-06-07,ios
5852,,,,,INS-W_660,2020-06-08,,,June,13,2020-06-08 to  2020-06-14,ios
5853,,,,,INS-W_660,2020-06-09,,,June,13,2020-06-08 to  2020-06-14,ios
5854,,,,,INS-W_660,2020-06-10,,,June,13,2020-06-08 to  2020-06-14,ios
5855,,,,,INS-W_660,2020-06-11,,,June,13,2020-06-08 to  2020-06-14,ios
5856,,,,,INS-W_660,2020-06-12,,,June,13,2020-06-08 to  2020-06-14,ios
5857,,,,,INS-W_660,2020-06-13,,,June,13,2020-06-08 to  2020-06-14,ios
5858,,,,,INS-W_660,2020-06-14,,,June,13,2020-06-08 to  2020-06-14,ios
5859,,,,,INS-W_660,2020-06-15,,,June,14,2020-06-15 to  2020-06-21,ios
5860,,,,,INS-W_660,2020-06-16,,,June,14,2020-06-15 to  2020-06-21,ios
5861,,,,,INS-W_660,2020-06-17,,,June,14,2020-06-15 to  2020-06-21,ios
5862,,,,,INS-W_660,2020-06-18,,,June,14,2020-06-15 to  2020-06-21,ios
5863,,,,,INS-W_660,2020-06-19,,,June,14,2020-06-15 to  2020-06-21,ios
5864,,,,,INS-W_660,2020-06-20,,,June,14,2020-06-15 to  2020-06-21,ios
5865,,,,,INS-W_660,2020-06-21,,,June,14,2020-06-15 to  2020-06-21,ios
5866,,,,,INS-W_660,2020-06-22,,,June,15,2020-06-22 to  2020-06-28,ios
5867,,,,,INS-W_660,2020-06-23,,,June,15,2020-06-22 to  2020-06-28,ios
5868,,,,,INS-W_660,2020-06-24,,,June,15,2020-06-22 to  2020-06-28,ios
5869,,,,,INS-W_660,2020-06-25,,,June,15,2020-06-22 to  2020-06-28,ios
5870,,,,,INS-W_660,2020-06-26,,,June,15,2020-06-22 to  2020-06-28,ios
5871,475.0,,,1570.0,INS-W_661,2020-03-16,497.907716666667,184.0,Mar,1,2020-03-16 to  2020-03-22,ios
5872,561.0,,664.0,1529.5,INS-W_661,2020-03-17,594.330633333333,173.0,Mar,1,2020-03-16 to  2020-03-22,ios
5873,588.0,,675.5,1606.5,INS-W_661,2020-03-18,450.11605,198.0,Mar,1,2020-03-16 to  2020-03-22,ios
5874,484.0,,770.5,1557.0,INS-W_661,2020-03-19,479.327266666667,120.0,Mar,1,2020-03-16 to  2020-03-22,ios
5875,537.0,,611.5,1585.0,INS-W_661,2020-03-20,554.011033333333,187.0,Mar,1,2020-03-16 to  2020-03-22,ios
5876,572.0,,708.0,1627.0,INS-W_661,2020-03-21,446.15835,131.0,Mar,1,2020-03-16 to  2020-03-22,ios
5877,478.0,,794.0,1736.0,INS-W_661,2020-03-22,566.256716666667,145.0,Mar,1,2020-03-16 to  2020-03-22,ios
5878,512.0,,802.0,1844.0,INS-W_661,2020-03-23,477.629583333334,162.0,Mar,2,2020-03-23 to  2020-03-29,ios
5879,383.0,,968.0,1692.0,INS-W_661,2020-03-24,490.290116666667,185.0,Mar,2,2020-03-23 to  2020-03-29,ios
5880,503.0,,652.5,1689.0,INS-W_661,2020-03-25,607.923750000001,155.0,Mar,2,2020-03-23 to  2020-03-29,ios
5881,517.0,,785.5,1807.5,INS-W_661,2020-03-26,,,Mar,2,2020-03-23 to  2020-03-29,ios
5882,501.0,,905.5,1694.5,INS-W_661,2020-03-27,,,Mar,2,2020-03-23 to  2020-03-29,ios
5883,529.0,,783.5,1738.5,INS-W_661,2020-03-28,,,Mar,2,2020-03-23 to  2020-03-29,ios
5884,449.0,,846.0,1832.0,INS-W_661,2020-03-29,314.2001,100.0,Mar,2,2020-03-23 to  2020-03-29,ios
5885,526.0,,872.5,1702.5,INS-W_661,2020-03-30,723.761033333334,171.0,Mar,3,2020-03-30 to  2020-04-05,ios
5886,242.0,,820.5,1857.5,INS-W_661,2020-03-31,402.819266666667,181.0,Mar,3,2020-03-30 to  2020-04-05,ios
5887,482.0,,680.0,1832.0,INS-W_661,2020-04-01,607.0822,177.0,Apr,3,2020-03-30 to  2020-04-05,ios
5888,358.0,,901.5,1871.0,INS-W_661,2020-04-02,495.024733333333,215.0,Apr,3,2020-03-30 to  2020-04-05,ios
5889,235.0,,828.0,1720.5,INS-W_661,2020-04-03,591.85875,237.0,Apr,3,2020-03-30 to  2020-04-05,ios
5890,491.0,,541.0,1723.5,INS-W_661,2020-04-04,544.711933333333,228.0,Apr,3,2020-03-30 to  2020-04-05,ios
5891,,,821.0,,INS-W_661,2020-04-05,597.83585,224.0,Apr,3,2020-03-30 to  2020-04-05,ios
5892,470.0,,,1727.0,INS-W_661,2020-04-06,410.486816666667,214.0,Apr,4,2020-04-06 to  2020-04-12,ios
5893,218.0,,797.0,1823.5,INS-W_661,2020-04-07,357.472816666667,142.0,Apr,4,2020-04-06 to  2020-04-12,ios
5894,339.0,,606.5,1637.5,INS-W_661,2020-04-08,522.865333333333,114.0,Apr,4,2020-04-06 to  2020-04-12,ios
5895,261.0,,560.5,1696.5,INS-W_661,2020-04-09,563.022983333333,190.0,Apr,4,2020-04-06 to  2020-04-12,ios
5896,0.0,,531.0,,INS-W_661,2020-04-10,480.035583333333,158.0,Apr,4,2020-04-06 to  2020-04-12,ios
5897,613.0,,,1056.0,INS-W_661,2020-04-11,496.491066666667,186.0,Apr,4,2020-04-06 to  2020-04-12,ios
5898,241.0,,-163.5,1722.0,INS-W_661,2020-04-12,366.465783333333,156.0,Apr,4,2020-04-06 to  2020-04-12,ios
5899,0.0,,557.5,,INS-W_661,2020-04-13,159.944933333333,68.0,Apr,5,2020-04-13 to  2020-04-19,ios
5900,414.0,,,1640.0,INS-W_661,2020-04-14,,,Apr,5,2020-04-13 to  2020-04-19,ios
5901,434.0,,643.5,1586.0,INS-W_661,2020-04-15,,,Apr,5,2020-04-13 to  2020-04-19,ios
5902,482.0,,593.5,1565.0,INS-W_661,2020-04-16,,,Apr,5,2020-04-13 to  2020-04-19,ios
5903,379.0,,621.5,1710.0,INS-W_661,2020-04-17,435.081316666667,218.0,Apr,5,2020-04-13 to  2020-04-19,ios
5904,487.0,,667.0,1762.5,INS-W_661,2020-04-18,600.890966666667,238.0,Apr,5,2020-04-13 to  2020-04-19,ios
5905,,,846.5,,INS-W_661,2020-04-19,499.789,210.0,Apr,5,2020-04-13 to  2020-04-19,ios
5906,815.0,,,933.5,INS-W_661,2020-04-20,165.613533333333,28.0,Apr,6,2020-04-20 to  2020-04-26,ios
5907,347.0,,-213.5,1760.0,INS-W_661,2020-04-21,,,Apr,6,2020-04-20 to  2020-04-26,ios
5908,441.0,,689.5,1584.0,INS-W_661,2020-04-22,340.551116666667,162.0,Apr,6,2020-04-20 to  2020-04-26,ios
5909,482.0,,624.0,1662.5,INS-W_661,2020-04-23,611.5543,166.0,Apr,6,2020-04-20 to  2020-04-26,ios
5910,405.0,,727.5,1752.5,INS-W_661,2020-04-24,430.206833333333,172.0,Apr,6,2020-04-20 to  2020-04-26,ios
5911,424.0,,739.5,1747.0,INS-W_661,2020-04-25,107.03305,58.0,Apr,6,2020-04-20 to  2020-04-26,ios
5912,387.0,,739.5,1787.0,INS-W_661,2020-04-26,295.714383333333,101.0,Apr,6,2020-04-20 to  2020-04-26,ios
5913,487.0,,755.5,1699.0,INS-W_661,2020-04-27,146.008183333333,55.0,Apr,7,2020-04-27 to  2020-05-03,ios
5914,329.0,,757.5,1784.5,INS-W_661,2020-04-28,,,Apr,7,2020-04-27 to  2020-05-03,ios
5915,461.0,,727.5,1505.0,INS-W_661,2020-04-29,521.3569,122.0,Apr,7,2020-04-27 to  2020-05-03,ios
5916,254.0,,576.5,1825.5,INS-W_661,2020-04-30,485.20725,123.0,Apr,7,2020-04-27 to  2020-05-03,ios
5917,347.0,,659.5,1623.0,INS-W_661,2020-05-01,418.451,187.0,May,7,2020-04-27 to  2020-05-03,ios
5918,305.0,,544.0,1582.0,INS-W_661,2020-05-02,484.5912,183.0,May,7,2020-04-27 to  2020-05-03,ios
5919,387.0,,467.5,1662.5,INS-W_661,2020-05-03,374.38785,165.0,May,7,2020-04-27 to  2020-05-03,ios
5920,286.0,,632.5,1644.5,INS-W_661,2020-05-04,407.996766666667,185.0,May,8,2020-05-04 to  2020-05-10,ios
5921,294.0,,499.5,1689.5,INS-W_661,2020-05-05,575.0977,155.0,May,8,2020-05-04 to  2020-05-10,ios
5922,409.0,,560.5,1739.0,INS-W_661,2020-05-06,505.5881,182.0,May,8,2020-05-04 to  2020-05-10,ios
5923,405.0,,747.5,1594.5,INS-W_661,2020-05-07,497.497183333333,224.0,May,8,2020-05-04 to  2020-05-10,ios
5924,324.0,,603.5,1624.0,INS-W_661,2020-05-08,568.71575,249.0,May,8,2020-05-04 to  2020-05-10,ios
5925,0.0,,524.5,,INS-W_661,2020-05-09,510.566616666667,192.0,May,8,2020-05-04 to  2020-05-10,ios
5926,208.0,,,1675.0,INS-W_661,2020-05-10,481.475483333333,192.0,May,8,2020-05-04 to  2020-05-10,ios
5927,346.0,,465.5,1474.0,INS-W_661,2020-05-11,462.11065,177.0,May,9,2020-05-11 to  2020-05-17,ios
5928,579.0,,391.0,1491.5,INS-W_661,2020-05-12,531.471183333334,287.0,May,9,2020-05-11 to  2020-05-17,ios
5929,294.0,,686.5,1567.5,INS-W_661,2020-05-13,304.445933333333,187.0,May,9,2020-05-11 to  2020-05-17,ios
5930,399.0,,458.5,1712.5,INS-W_661,2020-05-14,458.042116666667,172.0,May,9,2020-05-11 to  2020-05-17,ios
5931,388.0,,685.5,1621.0,INS-W_661,2020-05-15,423.4667,154.0,May,9,2020-05-11 to  2020-05-17,ios
5932,410.0,,598.5,1579.5,INS-W_661,2020-05-16,445.748616666667,186.0,May,9,2020-05-11 to  2020-05-17,ios
5933,277.0,,562.5,1627.0,INS-W_661,2020-05-17,488.06425,149.0,May,9,2020-05-11 to  2020-05-17,ios
5934,369.0,,487.5,1710.5,INS-W_661,2020-05-18,371.3715,137.0,May,10,2020-05-18 to  2020-05-24,ios
5935,341.0,,675.0,1766.0,INS-W_661,2020-05-19,538.1143,176.0,May,10,2020-05-18 to  2020-05-24,ios
5936,464.0,,687.0,1665.0,INS-W_661,2020-05-20,561.485816666667,173.0,May,10,2020-05-18 to  2020-05-24,ios
5937,424.0,,726.5,1606.0,INS-W_661,2020-05-21,417.210333333333,115.0,May,10,2020-05-18 to  2020-05-24,ios
5938,,,599.0,,INS-W_661,2020-05-22,32.2101333333333,8.0,May,10,2020-05-18 to  2020-05-24,ios
5939,291.0,,,1659.0,INS-W_661,2020-05-23,,,May,10,2020-05-18 to  2020-05-24,ios
5940,398.0,,534.5,1703.5,INS-W_661,2020-05-24,325.89355,121.0,May,10,2020-05-18 to  2020-05-24,ios
5941,472.0,,678.5,1619.0,INS-W_661,2020-05-25,617.7895,157.0,May,11,2020-05-25 to  2020-05-31,ios
5942,318.0,,698.0,1653.0,INS-W_661,2020-05-26,491.693266666667,246.0,May,11,2020-05-25 to  2020-05-31,ios
5943,412.0,,582.5,1607.5,INS-W_661,2020-05-27,537.2203,164.0,May,11,2020-05-25 to  2020-05-31,ios
5944,343.0,,599.5,1713.0,INS-W_661,2020-05-28,465.390216666666,173.0,May,11,2020-05-25 to  2020-05-31,ios
5945,398.0,,630.5,1651.0,INS-W_661,2020-05-29,658.152,151.0,May,11,2020-05-25 to  2020-05-31,ios
5946,514.0,,621.5,1620.5,INS-W_661,2020-05-30,622.06285,216.0,May,11,2020-05-25 to  2020-05-31,ios
5947,361.0,,721.5,1609.5,INS-W_661,2020-05-31,477.549133333334,261.0,May,11,2020-05-25 to  2020-05-31,ios
5948,,,551.5,,INS-W_661,2020-06-01,565.154766666666,283.0,June,12,2020-06-01 to  2020-06-07,ios
5949,444.0,,,1612.5,INS-W_661,2020-06-02,439.3822,182.0,June,12,2020-06-01 to  2020-06-07,ios
5950,310.0,,680.0,1754.0,INS-W_661,2020-06-03,381.38045,151.0,June,12,2020-06-01 to  2020-06-07,ios
5951,325.0,,643.5,1858.5,INS-W_661,2020-06-04,708.809816666666,137.0,June,12,2020-06-01 to  2020-06-07,ios
5952,284.0,,777.5,1743.0,INS-W_661,2020-06-05,469.556816666667,180.0,June,12,2020-06-01 to  2020-06-07,ios
5953,489.0,,603.0,1675.5,INS-W_661,2020-06-06,,,June,12,2020-06-01 to  2020-06-07,ios
5954,,,752.5,,INS-W_661,2020-06-07,,,June,12,2020-06-01 to  2020-06-07,ios
5955,,,,,INS-W_661,2020-06-08,,,June,13,2020-06-08 to  2020-06-14,ios
5956,,,,,INS-W_661,2020-06-09,,,June,13,2020-06-08 to  2020-06-14,ios
5957,,,,,INS-W_661,2020-06-10,,,June,13,2020-06-08 to  2020-06-14,ios
5958,,,,,INS-W_661,2020-06-11,,,June,13,2020-06-08 to  2020-06-14,ios
5959,,,,,INS-W_661,2020-06-12,,,June,13,2020-06-08 to  2020-06-14,ios
5960,,,,,INS-W_661,2020-06-13,,,June,13,2020-06-08 to  2020-06-14,ios
5961,,,,,INS-W_661,2020-06-14,,,June,13,2020-06-08 to  2020-06-14,ios
5962,,,,,INS-W_661,2020-06-15,,,June,14,2020-06-15 to  2020-06-21,ios
5963,,,,,INS-W_661,2020-06-16,,,June,14,2020-06-15 to  2020-06-21,ios
5964,,,,,INS-W_661,2020-06-17,,,June,14,2020-06-15 to  2020-06-21,ios
5965,,,,,INS-W_661,2020-06-18,,,June,14,2020-06-15 to  2020-06-21,ios
5966,,,,,INS-W_661,2020-06-19,,,June,14,2020-06-15 to  2020-06-21,ios
5967,,,,,INS-W_661,2020-06-20,,,June,14,2020-06-15 to  2020-06-21,ios
5968,,,,,INS-W_661,2020-06-21,,,June,14,2020-06-15 to  2020-06-21,ios
5969,,,,,INS-W_661,2020-06-22,,,June,15,2020-06-22 to  2020-06-28,ios
5970,,,,,INS-W_661,2020-06-23,,,June,15,2020-06-22 to  2020-06-28,ios
5971,,,,,INS-W_661,2020-06-24,,,June,15,2020-06-22 to  2020-06-28,ios
5972,,,,,INS-W_661,2020-06-25,,,June,15,2020-06-22 to  2020-06-28,ios
5973,,,,,INS-W_661,2020-06-26,,,June,15,2020-06-22 to  2020-06-28,ios
5974,495.0,,,1254.0,INS-W_662,2020-03-16,,,Mar,1,2020-03-16 to  2020-03-22,ios
5975,,,328.5,,INS-W_662,2020-03-17,,,Mar,1,2020-03-16 to  2020-03-22,ios
5976,462.0,,,1439.5,INS-W_662,2020-03-18,,,Mar,1,2020-03-16 to  2020-03-22,ios
5977,604.0,,483.0,1434.0,INS-W_662,2020-03-19,,,Mar,1,2020-03-16 to  2020-03-22,ios
5978,578.0,,625.5,1545.0,INS-W_662,2020-03-20,,,Mar,1,2020-03-16 to  2020-03-22,ios
5979,524.0,,705.5,1488.5,INS-W_662,2020-03-21,64.4176,43.0,Mar,1,2020-03-16 to  2020-03-22,ios
5980,558.0,,601.0,1446.0,INS-W_662,2020-03-22,439.939783333333,116.0,Mar,1,2020-03-16 to  2020-03-22,ios
5981,164.0,,629.0,1537.0,INS-W_662,2020-03-23,142.749533333333,74.0,Mar,2,2020-03-23 to  2020-03-29,ios
5982,477.0,,283.5,1459.5,INS-W_662,2020-03-24,107.132766666667,72.0,Mar,2,2020-03-23 to  2020-03-29,ios
5983,491.0,,531.5,1445.5,INS-W_662,2020-03-25,264.768016666667,96.0,Mar,2,2020-03-23 to  2020-03-29,ios
5984,496.0,,534.0,1506.5,INS-W_662,2020-03-26,177.803183333333,106.0,Mar,2,2020-03-23 to  2020-03-29,ios
5985,354.0,,581.5,1432.5,INS-W_662,2020-03-27,93.0057166666667,65.0,Mar,2,2020-03-23 to  2020-03-29,ios
5986,197.0,,389.5,1548.5,INS-W_662,2020-03-28,116.963116666667,85.0,Mar,2,2020-03-23 to  2020-03-29,ios
5987,507.0,,318.5,1499.0,INS-W_662,2020-03-29,186.446416666667,101.0,Mar,2,2020-03-23 to  2020-03-29,ios
5988,554.0,,586.0,1474.5,INS-W_662,2020-03-30,250.304033333333,86.0,Mar,3,2020-03-30 to  2020-04-05,ios
5989,559.0,,620.5,1442.5,INS-W_662,2020-03-31,184.808283333333,63.0,Mar,3,2020-03-30 to  2020-04-05,ios
5990,540.0,,582.0,1475.0,INS-W_662,2020-04-01,245.199,87.0,Apr,3,2020-03-30 to  2020-04-05,ios
5991,594.0,,605.0,1455.0,INS-W_662,2020-04-02,331.710733333333,114.0,Apr,3,2020-03-30 to  2020-04-05,ios
5992,380.0,,633.0,1521.5,INS-W_662,2020-04-03,115.53185,66.0,Apr,3,2020-03-30 to  2020-04-05,ios
5993,245.0,,494.0,1505.5,INS-W_662,2020-04-04,372.913133333334,124.0,Apr,3,2020-03-30 to  2020-04-05,ios
5994,575.0,,334.5,1463.0,INS-W_662,2020-04-05,455.004800000001,146.0,Apr,3,2020-03-30 to  2020-04-05,ios
5995,573.0,,631.5,1442.5,INS-W_662,2020-04-06,211.649783333333,96.0,Apr,4,2020-04-06 to  2020-04-12,ios
5996,542.0,,615.5,1458.0,INS-W_662,2020-04-07,156.186733333333,78.0,Apr,4,2020-04-06 to  2020-04-12,ios
5997,128.0,,582.5,1482.5,INS-W_662,2020-04-08,138.273416666667,70.0,Apr,4,2020-04-06 to  2020-04-12,ios
5998,,,172.5,,INS-W_662,2020-04-09,472.7215,145.0,Apr,4,2020-04-06 to  2020-04-12,ios
5999,550.0,,,1413.0,INS-W_662,2020-04-10,212.871866666667,90.0,Apr,4,2020-04-06 to  2020-04-12,ios
6000,499.0,,557.5,1541.5,INS-W_662,2020-04-11,186.398183333333,127.0,Apr,4,2020-04-06 to  2020-04-12,ios
6001,478.0,,630.5,1472.5,INS-W_662,2020-04-12,224.126983333333,124.0,Apr,4,2020-04-06 to  2020-04-12,ios
6002,474.0,,530.5,1484.0,INS-W_662,2020-04-13,76.8103666666667,47.0,Apr,5,2020-04-13 to  2020-04-19,ios
6003,475.0,,547.5,1517.0,INS-W_662,2020-04-14,124.069,68.0,Apr,5,2020-04-13 to  2020-04-19,ios
6004,533.0,,568.0,1400.0,INS-W_662,2020-04-15,191.445466666667,64.0,Apr,5,2020-04-13 to  2020-04-19,ios
6005,525.0,,509.5,1351.0,INS-W_662,2020-04-16,,,Apr,5,2020-04-13 to  2020-04-19,ios
6006,522.0,,454.0,1467.5,INS-W_662,2020-04-17,166.015833333333,87.0,Apr,5,2020-04-13 to  2020-04-19,ios
6007,513.0,,570.5,1411.5,INS-W_662,2020-04-18,360.539366666667,58.0,Apr,5,2020-04-13 to  2020-04-19,ios
6008,579.0,,517.0,1400.5,INS-W_662,2020-04-19,199.80035,95.0,Apr,5,2020-04-13 to  2020-04-19,ios
6009,538.0,,598.0,1435.0,INS-W_662,2020-04-20,152.297733333333,75.0,Apr,6,2020-04-20 to  2020-04-26,ios
6010,521.0,,555.5,1427.5,INS-W_662,2020-04-21,170.780383333333,84.0,Apr,6,2020-04-20 to  2020-04-26,ios
6011,,,543.5,,INS-W_662,2020-04-22,202.78335,96.0,Apr,6,2020-04-20 to  2020-04-26,ios
6012,,,,,INS-W_662,2020-04-23,137.30665,51.0,Apr,6,2020-04-20 to  2020-04-26,ios
6013,,,,,INS-W_662,2020-04-24,114.375666666667,65.0,Apr,6,2020-04-20 to  2020-04-26,ios
6014,,,,,INS-W_662,2020-04-25,113.592866666667,74.0,Apr,6,2020-04-20 to  2020-04-26,ios
6015,,,,,INS-W_662,2020-04-26,194.695466666667,109.0,Apr,6,2020-04-20 to  2020-04-26,ios
6016,547.0,,,1450.5,INS-W_662,2020-04-27,118.02735,79.0,Apr,7,2020-04-27 to  2020-05-03,ios
6017,444.0,,584.5,1452.0,INS-W_662,2020-04-28,202.625666666667,115.0,Apr,7,2020-04-27 to  2020-05-03,ios
6018,536.0,,477.5,1453.0,INS-W_662,2020-04-29,386.37435,155.0,Apr,7,2020-04-27 to  2020-05-03,ios
6019,347.0,,590.5,1421.5,INS-W_662,2020-04-30,402.258316666667,90.0,Apr,7,2020-04-27 to  2020-05-03,ios
6020,524.0,,349.5,1465.5,INS-W_662,2020-05-01,459.106250000001,122.0,May,7,2020-04-27 to  2020-05-03,ios
6021,507.0,,593.5,1415.0,INS-W_662,2020-05-02,273.989383333333,110.0,May,7,2020-04-27 to  2020-05-03,ios
6022,501.0,,509.0,1396.5,INS-W_662,2020-05-03,312.299883333333,69.0,May,7,2020-04-27 to  2020-05-03,ios
6023,,,484.5,,INS-W_662,2020-05-04,172.806266666667,111.0,May,8,2020-05-04 to  2020-05-10,ios
